"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144","V145","V146","V147","V148","V149","V150","V151","V152","V153","V154","V155","V156","V157","V158","V159","V160","V161","V162","V163","V164","V165","V166","V167","V168","V169","V170","V171","V172","V173","V174","V175","V176","V177","V178","V179","V180","V181","V182","V183","V184","V185","V186","V187","V188","V189","V190","V191","V192","V193","V194","V195","V196","V197","V198","V199","V200","V201","V202","V203","V204","V205","V206","V207","V208","V209","V210","V211","V212","V213","V214","V215","V216","V217","V218","V219","V220","V221","V222","V223","V224","V225","V226","V227","V228","V229","V230","V231","V232","V233","V234","V235","V236","V237","V238","V239","V240","V241","V242","V243","V244","V245","V246","V247","V248","V249","V250","V251","V252","V253","V254","V255","V256","cls"
0.831372549019608,1.31764705882353,0.470588235294118,0,0,0,0,0,0,0,0,0,0,0,0,0,0.996078431372549,1.84313725490196,2,1.26274509803922,0.125490196078431,0,0,0,0,0.8,2,1.42745098039216,0.0392156862745098,0,0,0,0,0.180392156862745,1.2156862745098,2,1.57647058823529,0.117647058823529,0,0,0.0941176470588235,1.85098039215686,2,2,0.619607843137255,0,0,0,0,0,0.0313725490196078,1.23137254901961,2,1.77254901960784,0.376470588235294,0,0.274509803921569,2,0.956862745098039,1.73333333333333,1.86666666666667,0.0627450980392157,0,0,0,0,0,0.0392156862745098,1.25490196078431,2,1.52941176470588,0.0941176470588235,0.274509803921569,2,0.682352941176471,0.854901960784314,2,0.909803921568627,0,0,0,0,0,0,0,1.16078431372549,2,1.34901960784314,0.36078431372549,2,0.352941176470588,0,1.70980392156863,1.70980392156863,0.0235294117647059,0,0,0,0,0,0,0,1.35686274509804,2,1.34901960784314,2,0.352941176470588,0,0.729411764705882,2,0.392156862745098,0,0,0,0,0,0,0,0.0705882352941176,1.64705882352941,2,2,0.847058823529412,0,0.133333333333333,1.93725490196078,1.04313725490196,0,0,0,0,0,0,0,0,0.32156862745098,1.91372549019608,2,1.49803921568627,0,0,1.24705882352941,1.69411764705882,0.00784313725490196,0,0,0,0,0,0,0,0,0.76078431372549,2,1.89019607843137,0.109803921568627,0,0.925490196078431,2,0.196078431372549,0,0,0,0,0,0,0,0,0,1.28627450980392,2,1.14509803921569,0,0.290196078431373,1.97647058823529,0.525490196078431,0,0,0,0,0,0,0,0,0,0.101960784313725,1.70196078431373,2,0.619607843137255,0,1.6078431372549,0.690196078431373,0,0,0,0,0,0,0,0,0,0,0.227450980392157,1.94509803921569,1.6,0,1.6078431372549,1.01176470588235,0,0,0,0,0,0,0,0,0,0,0,0.447058823529412,0.368627450980392,0,1.11372549019608,1.50588235294118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.627450980392157,1.50588235294118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305882352941176,0.831372549019608,"9"
0.164705882352941,1.30980392156863,0.854901960784314,0,0,0,0,0,0,0,0,0.188235294117647,0.0392156862745098,0,0,0,0.8,2,1.9921568627451,0.447058823529412,0,0,0,0,0,0,0,1.47450980392157,0.8,0,0,0,1.14509803921569,2,1.93725490196078,0.823529411764706,0,0,0,0,0,0,0,1.07450980392157,1.66274509803922,0.0313725490196078,0,0,0.447058823529412,1.91372549019608,1.87450980392157,1.02745098039216,0,0,0,0,0,0,0,0.886274509803922,2,0.682352941176471,0,0,0,0.831372549019608,1.9921568627451,1.89803921568627,0.196078431372549,0,0,0,0,0,0,0.486274509803922,1.9843137254902,1.46666666666667,0,0,0,0,1.38823529411765,2,0.792156862745098,0.0156862745098039,0,0,0,0,0,0,1.41960784313725,1.96862745098039,0.345098039215686,0,0,0,0.886274509803922,2,2,1.37254901960784,0.517647058823529,0.0156862745098039,0,0,0,0,1.10588235294118,2,0.823529411764706,0.00784313725490196,0,0,0.650980392156863,2,0.909803921568627,1.35686274509804,2,1.68627450980392,1.39607843137255,0.87843137254902,0.517647058823529,0.729411764705882,1.67058823529412,2,2,0.917647058823529,0,0,0.650980392156863,2,0.643137254901961,0.0235294117647059,0.666666666666667,1.6078431372549,2,2,2,2,2,0.862745098039216,0.83921568627451,0.847058823529412,0,0,0.0705882352941176,2,0.901960784313726,0,0,0.00784313725490196,0.0313725490196078,0.501960784313725,1.14509803921569,0.76078431372549,0.290196078431373,0,0,0,0,0,0.0627450980392157,2,1.2156862745098,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0627450980392157,2,1.49019607843137,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0627450980392157,2,1.49019607843137,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0627450980392157,2,1.49019607843137,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164705882352941,2,1.2156862745098,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0941176470588235,1.24705882352941,0.462745098039216,0,0,0,0,0,0,0,0,0,0,0,"2"
0,0,0,0,0,0,0.933333333333333,1.10588235294118,0.0705882352941176,0,0,0,0,0,0,0,0,0,0,0,0,0.698039215686274,1.9843137254902,2,0.83921568627451,0,0,0,0,0,0,0,0,0,0,0,0,1.12156862745098,2,2,1.83529411764706,0.635294117647059,0,0,0,0,0,0,0,0,0,0,0,1.12156862745098,1.9921568627451,1.33333333333333,1.96862745098039,1.89019607843137,0.376470588235294,0,0,0,0,0,0,0,0,0,0.101960784313725,1.63921568627451,1.89803921568627,0,1.26274509803922,2,1.92156862745098,0.43921568627451,0,0,0,0,0,0,0,0,0.329411764705882,2,1.57647058823529,0,0.0784313725490196,1.47450980392157,2,1.74901960784314,0.172549019607843,0,0,0,0,0.36078431372549,0.0862745098039216,0,0.329411764705882,2,1.29411764705882,0,0,0.188235294117647,1.80392156862745,2,1.45098039215686,0.203921568627451,0,0,1.11372549019608,1.97647058823529,1.96078431372549,1.95294117647059,1.96078431372549,2,1.70980392156863,0.823529411764706,0.392156862745098,0.392156862745098,1.09803921568627,2,2,1.03529411764706,0,0,1.36470588235294,2,2,2,2,2,2,2,2,2,2,2,2,1.95294117647059,1.05098039215686,0.00784313725490196,0.352941176470588,1.89019607843137,1.02745098039216,0.729411764705882,1.55294117647059,2,1.82745098039216,1.50588235294118,1.77254901960784,2,2,2,2,2,2,0.572549019607843,0,0.603921568627451,0.447058823529412,0,0.933333333333333,2,0.776470588235294,0,0.156862745098039,0.290196078431373,0.290196078431373,0.933333333333333,1.78823529411765,1.96078431372549,2,1.26274509803922,0,0,0,0,0.933333333333333,2,0.690196078431373,0,0,0,0,0,0,0.447058823529412,1.09803921568627,0.250980392156863,0,0,0,0,0.933333333333333,2,0.611764705882353,0,0,0,0,0,0,0,0,0,0,0,0,0,0.933333333333333,1.6156862745098,0.0235294117647059,0,0,0,0,0,0,0,0,0,0,0,0,0,0.933333333333333,1.48235294117647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.329411764705882,0.894117647058824,0,0,0,0,0,0,0,0,0,0,"4"
0,0,0,0,0,0,0,0.415686274509804,0.509803921568627,1.14509803921569,0.847058823529412,0.384313725490196,0,0,0,0,0,0,0,0,0,0.211764705882353,1.37254901960784,1.95294117647059,2,2,2,1.94509803921569,0.572549019607843,0,0,0,0,0,0,0,0.0784313725490196,1.57647058823529,2,1.9921568627451,1.81960784313725,1.2078431372549,1.63137254901961,2,1.87450980392157,0.611764705882353,0,0,0,0,0,0,0.8,2,1.92156862745098,0.72156862745098,0,0,0.156862745098039,0.87843137254902,1.95294117647059,1.80392156862745,0.0549019607843137,0,0,0,0,0.0235294117647059,1.57647058823529,2,1.01960784313725,0,0,0,0,0.180392156862745,1.78823529411765,2,0.784313725490196,0,0,0,0,0.156862745098039,2,2,0.415686274509804,0,0,0,0,0,0.682352941176471,1.94509803921569,1.87450980392157,0.0627450980392157,0,0,0,0.156862745098039,2,1.84313725490196,0.133333333333333,0,0,0,0,0,0,1.23921568627451,2,0.698039215686274,0,0,0,0.156862745098039,2,1.76470588235294,0,0,0,0,0,0,0,0.572549019607843,2,0.815686274509804,0,0,0,0.149019607843137,1.96078431372549,1.78039215686274,0.0313725490196078,0,0,0,0,0,0,0.32156862745098,1.96078431372549,1.34901960784314,0,0,0,0,1.49803921568627,2,0.627450980392157,0,0,0,0,0,0,0.611764705882353,1.97647058823529,1.34901960784314,0,0,0,0,0.737254901960784,2,1.50588235294118,0.0784313725490196,0,0,0,0,0,1.6,2,1.2156862745098,0,0.0627450980392157,0,0,0.0313725490196078,1.31764705882353,2,0.737254901960784,0,0,0,0,0.745098039215686,1.97647058823529,1.94509803921569,0.384313725490196,0.72156862745098,1.62352941176471,1.44313725490196,1.44313725490196,0.886274509803922,1.03529411764706,2,1.91372549019608,0.698039215686274,0,0,0.352941176470588,1.77254901960784,2,0.690196078431373,0,1.02745098039216,2,2,2,2,2,2,2,1.9921568627451,1.80392156862745,1.2078431372549,1.64705882352941,2,1.04313725490196,0,0,0.00784313725490196,0.792156862745098,1.05882352941176,1.76470588235294,1.86666666666667,2,2,2,2,2,2,2,1.14509803921569,0.109803921568627,0,0,0,0,0,0,0.219607843137255,0.509803921568627,0.509803921568627,0.509803921568627,0.509803921568627,0.752941176470588,0.917647058823529,1.07450980392157,0.0392156862745098,0,0,0,"9"
0,0,0,0,0,0,0,0,0.00784313725490196,0.996078431372549,1.10588235294118,0.141176470588235,0,0,0,0,0.768627450980392,1.49803921568627,0.486274509803922,0,0,0,0,0,0.596078431372549,2,2,1.62352941176471,0.0862745098039216,0,0,0,1.05882352941176,1.36470588235294,1.96862745098039,1.12156862745098,0.0313725490196078,0,0,0,1.07450980392157,1.81960784313725,1.41176470588235,2,1.46666666666667,0.0235294117647059,0,0,0,0.0235294117647059,1.07450980392157,2,1.2,0.0627450980392157,0,0,1.49803921568627,0.925490196078431,0.0470588235294118,1.32549019607843,2,0.682352941176471,0,0,0,0,0.0156862745098039,1.1921568627451,2,1.13725490196078,0.00784313725490196,0,1.49803921568627,0.925490196078431,0,0.0235294117647059,1.49803921568627,1.41960784313725,0.00784313725490196,0,0,0,0,0.0705882352941176,1.24705882352941,2,0.713725490196078,0,1.05098039215686,1.24705882352941,0,0,0.384313725490196,1.95294117647059,0.572549019607843,0,0,0,0,0,0.0392156862745098,1.38823529411765,1.93725490196078,1.10588235294118,0.580392156862745,1.41960784313725,0,0,0,1.17647058823529,1.51372549019608,0,0,0,0,0,0,0.133333333333333,1.6156862745098,2,2,1.89019607843137,0,0,0,0.141176470588235,1.92156862745098,0.36078431372549,0,0,0,0,0,0,0.0862745098039216,1.74901960784314,2,1.92941176470588,0.149019607843137,0,0,0,1.68627450980392,0.933333333333333,0,0,0,0,0,0,0,0.227450980392157,1.91372549019608,2,0.650980392156863,0,0,0,1.30980392156863,1.02745098039216,0,0,0,0,0,0,0,0,0.972549019607843,2,1.22352941176471,0,0,0,0.549019607843137,1.02745098039216,0,0,0,0,0,0,0,0,0.0392156862745098,1.29411764705882,1.88235294117647,0.211764705882353,0,0,0.423529411764706,1.08235294117647,0,0,0,0,0,0,0,0,0,0.596078431372549,2,0.933333333333333,0,0,0.564705882352941,1.17647058823529,0,0,0,0,0,0,0,0,0,0.0705882352941176,0.650980392156863,1.41176470588235,1.23137254901961,0.384313725490196,1.56078431372549,0.807843137254902,0,0,0,0,0,0,0,0,0,0,0,0.525490196078431,1.82745098039216,2,1.89803921568627,0.219607843137255,0,0,0,0,0,0,0,0,0,0,0,0,0.219607843137255,0.949019607843137,0.274509803921569,0,"9"
0,0,0,0,0,0,0,0,0,0.337254901960784,1.34901960784314,0.541176470588235,0.00784313725490196,0,0,0,0,0,0,0,0,0,0,0,0,1.31764705882353,1.87450980392157,1.97647058823529,0.784313725490196,0,0,0,0,0,0,0,0,0,0,0,0,1.76470588235294,0.180392156862745,0.901960784313726,1.92156862745098,0.243137254901961,0,0,0,0,0,0,0,0,0,0,0,1.76470588235294,0.0941176470588235,0.0392156862745098,1.55294117647059,1.32549019607843,0,0,0,0,0,0,0,0,0,0,0,1.56862745098039,0.407843137254902,0,0.109803921568627,1.67843137254902,0.313725490196078,0,0,0.337254901960784,0.72156862745098,0.43921568627451,0,0,0,0,0,1.09803921568627,0.792156862745098,0,0,0.580392156862745,0.972549019607843,0,0.8,1.95294117647059,2,1.9843137254902,1.74117647058824,0.823529411764706,0.0784313725490196,0,0,0.141176470588235,1.11372549019608,0,0,0.0392156862745098,1.2,0,1.6078431372549,1.54509803921569,0.745098039215686,0.886274509803922,1.92941176470588,2,1.74117647058824,0.690196078431373,0,0,1.6078431372549,0,0,0,0.635294117647059,0,1.62352941176471,0.486274509803922,0,0,0.101960784313725,0.901960784313726,1.82745098039216,2,1.16078431372549,0.0470588235294118,1.02745098039216,0.596078431372549,0,0,0.925490196078431,0.227450980392157,1.35686274509804,0.603921568627451,0,0,0,0,0.0627450980392157,1.26274509803922,1.96862745098039,1.63137254901961,0.619607843137255,1.24705882352941,0,0,1.11372549019608,0.784313725490196,0.917647058823529,0.894117647058824,0,0,0,0,0,0,0.541176470588235,1.75686274509804,1.82745098039216,1.95294117647059,0.188235294117647,0,1.34901960784314,0.886274509803922,0.305882352941176,1.00392156862745,0,0,0,0,0,0,0,0.125490196078431,1.25490196078431,2,1.10588235294118,0,1.41176470588235,0.823529411764706,0,0.407843137254902,0,0,0,0,0,0,0,0,0.00784313725490196,1.17647058823529,1.95294117647059,1.1843137254902,1.66274509803922,0.125490196078431,0,0,0,0,0,0,0,0,0,0,0,0.0235294117647059,1.10588235294118,2,1.54509803921569,0.125490196078431,0,0,0,0,0,0,0,0,0,0,0,0,0.0235294117647059,1.28627450980392,2,1.30980392156863,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0156862745098039,0.807843137254902,0.972549019607843,"9"
0,0,0,0,0,0,0,0,0.0790513833992095,1.05138339920949,1.56521739130435,1.01185770750988,0.0711462450592885,0,0,0,0,0,0,0,0,0,0,0.0395256916996047,1.49407114624506,1.26482213438735,0.671936758893281,1.30434782608696,1.44664031620553,0.110671936758893,0,0,0,0,0,0,0,0,0,0.956521739130435,1.37549407114625,0.00790513833992095,0,0,0.964426877470356,1.4703557312253,0.0395256916996047,0,0,0,0,0,0,0,0.00790513833992095,1.73913043478261,0.268774703557312,0,0,0,0,1.3201581027668,0.656126482213439,0,0,0,0,0,0,0,0.221343873517787,1.62845849802372,0,0,0,0,0,0.371541501976285,1.66798418972332,0.0158102766798419,0,0,0,0,0,0,0.719367588932806,1.13833992094862,0,0,0,0,0,0.00790513833992095,1.39920948616601,0.411067193675889,0,0,0,0,0,0,0.758893280632411,0.766798418972332,0,0,0,0,0,0,0.948616600790514,0.901185770750988,0,0,0,0,0,0,0.758893280632411,1.09881422924901,0,0,0,0,0,0,0.948616600790514,1.23320158102767,0,0,0,0,0,0,0.632411067193676,1.21739130434783,0,0,0,0,0,0,0.577075098814229,1.39920948616601,0,0,0,0,0,0,0.134387351778656,1.71541501976285,0.0869565217391304,0,0,0,0,0,0.577075098814229,1.55731225296443,0,0,0,0,0,0,0,0.99604743083004,1.54150197628458,0.395256916996047,0,0,0,0,0.782608695652174,1.27272727272727,0,0,0,0,0,0.00790513833992095,0.260869565217391,0.758893280632411,1.92885375494071,2,1.36758893280632,0,0,0,1.36758893280632,0.774703557312253,0,0,0.411067193675889,0.988142292490119,1.38339920948617,1.94466403162055,1.92885375494071,1.74703557312253,1.09881422924901,0.861660079051383,0.292490118577075,0,0.0316205533596838,1.09090909090909,1.73122529644269,0.0711462450592885,0.0316205533596838,1.3201581027668,1.73122529644269,1.11462450592885,0.66403162055336,0.371541501976285,0.134387351778656,0,0,0,0,0,0.0869565217391304,0.58498023715415,0.189723320158103,0,0.940711462450593,1.31225296442688,0.0158102766798419,0,0,0,0,0,0,0,0,0,0,0,0,0,1.02766798418972,0.245059288537549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"9"
0,0,0,0,0,0,0,0,0,0,0.227450980392157,0,0,0,0,0,0,0,0,0,0,0,0,0.454901960784314,1.53725490196078,2,2,2,1.56862745098039,0.258823529411765,0,0,0,0,0,0,0,0,0.141176470588235,1.67843137254902,2,2,2,1.2,1.88235294117647,0.972549019607843,0,0,0,0,0,0,0,0,0.737254901960784,2,1.23137254901961,0.368627450980392,0,0,0,1.37254901960784,0,0,0,0,0,0,0,0,0.737254901960784,1.54509803921569,0,0,0,0,0,1.48235294117647,0.345098039215686,0,0,0,0,0,0,0,0.509803921568627,1.77254901960784,0,0,0,0,0,1.02745098039216,0.345098039215686,0,0,0,0,0,0,0,0.141176470588235,1.91372549019608,0.454901960784314,0,0,0,0,1.48235294117647,0.345098039215686,0,0,0,0,0,0,0,0,1.13725490196078,1.91372549019608,0.141176470588235,0,0,0.196078431372549,1.91372549019608,0.172549019607843,0,0.305882352941176,0.996078431372549,0.996078431372549,0.996078431372549,0.572549019607843,0,0,0.227450980392157,2,0.517647058823529,0,0,1.53725490196078,1.65490196078431,0,0,1.30196078431373,2,2,2,2,2,2,2,2,1.82745098039216,0.996078431372549,1.56862745098039,2,0.509803921568627,0,0,1.30196078431373,2,2,2,2,2,2,2,2,2,2,2,1.37254901960784,0,0,0,0.305882352941176,1.85098039215686,1.28627450980392,0.996078431372549,0.996078431372549,0.996078431372549,0.996078431372549,1.91372549019608,2,2,2,2,2,0.509803921568627,0,0,0,0,0,0,0,0,0,0,0,0.627450980392157,1.70980392156863,2,2,1.94509803921569,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0.337254901960784,1.42745098039216,2,2,0.627450980392157,0,0,0,0,0,0,0,0,0,0,0,0,0,0.509803921568627,1.82745098039216,1.54509803921569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.454901960784314,"9"
0,0.533333333333333,1.38823529411765,0.541176470588235,0,0,0,0,0,0,0,0,0.00784313725490196,0.980392156862745,0.541176470588235,0,0.0784313725490196,1.76470588235294,1.46666666666667,1.85098039215686,0.729411764705882,0,0,0,0,0,0,0,0,0.690196078431373,1.90588235294118,0.423529411764706,0.682352941176471,2,0.698039215686274,0.886274509803922,1.95294117647059,0.556862745098039,0,0,0,0,0,0,0,0.0313725490196078,1.54509803921569,0.792156862745098,1.14509803921569,2,0.235294117647059,0.00784313725490196,1.2,1.43529411764706,0,0,0,0,0,0,0,0,1.38823529411765,1.16078431372549,0.964705882352941,2,0.235294117647059,0,0.305882352941176,1.97647058823529,0.133333333333333,0,0,0,0,0,0,0,1.38823529411765,1.39607843137255,0.682352941176471,2,0.698039215686274,0,0,1.72549019607843,0.784313725490196,0,0,0,0,0,0,0,1.48235294117647,1.39607843137255,0.172549019607843,2,0.980392156862745,0,0,1.35686274509804,1.29411764705882,0,0,0,0,0,0,0,1.62352941176471,1.06666666666667,0.0156862745098039,1.6,1.6156862745098,0.0156862745098039,0,1.16862745098039,1.29411764705882,0,0,0,0,0,0,0.4,1.96862745098039,0.792156862745098,0,0.894117647058824,1.9843137254902,0.745098039215686,0,1.72549019607843,1.29411764705882,0,0,0,0,0,0,1.06666666666667,1.84313725490196,0.117647058823529,0,0,1.38823529411765,1.96862745098039,0.988235294117647,1.93725490196078,1.01176470588235,0,0,0,0,0,0.0235294117647059,1.87450980392157,1.30196078431373,0,0,0,0.258823529411765,1.83529411764706,2,2,0.549019607843137,0,0,0,0,0,1.01176470588235,1.94509803921569,0.376470588235294,0,0,0,0,0.792156862745098,2,2,1.23921568627451,0.345098039215686,0,0,0.0862745098039216,1.08235294117647,1.9921568627451,1.2078431372549,0,0,0,0,0,1.2156862745098,1.97647058823529,1.65490196078431,1.94509803921569,2,1.67058823529412,1.78039215686274,2,2,1.45882352941176,0.172549019607843,0,0,0,0,0.352941176470588,1.97647058823529,1.29411764705882,0,0.298039215686275,0.917647058823529,1.5921568627451,1.68627450980392,1.6078431372549,0.933333333333333,0.0392156862745098,0,0,0,0,0.0862745098039216,1.72549019607843,1.78039215686274,0.211764705882353,0,0,0,0,0,0,0,0,0,0,0,0,0.141176470588235,1.30196078431373,0.305882352941176,0,0,0,0,0,0,0,0,0,0,0,0,"2"
0,0.235294117647059,1.05882352941176,1.05882352941176,1.05882352941176,0.580392156862745,0.117647058823529,0.117647058823529,0.0235294117647059,0,0,0,0,0,0,0,0.0941176470588235,1.69411764705882,2,2,2,2,2,2,1.36470588235294,0.8,0.117647058823529,0,0,0,0,0,0.752941176470588,2,2,2,2,2,2,2,2,2,1.65490196078431,1.1921568627451,0.125490196078431,0,0,0,0.431372549019608,2,2,2,0.752941176470588,1.49803921568627,1.52941176470588,1.85098039215686,2,2,2,2,1.42745098039216,0.125490196078431,0,0,0.0392156862745098,1.41960784313725,2,2,1.1843137254902,0.0156862745098039,0,0.32156862745098,0.470588235294118,1.50588235294118,2,2,2,1.65490196078431,0.266666666666667,0,0,0.494117647058824,2,2,2,0.384313725490196,0,0,0,0.141176470588235,0.823529411764706,2,2,2,0.666666666666667,0,0,0.0392156862745098,0.470588235294118,1.82745098039216,2,1.82745098039216,0.337254901960784,0,0,0,0.00784313725490196,0.862745098039216,2,2,1.25490196078431,0,0,0,0,1.16078431372549,2,2,1.66274509803922,0,0,0,0,0.227450980392157,2,2,1.25490196078431,0,0,0,0,0,1.23137254901961,2,2,1.57647058823529,0.0862745098039216,0,0,0.282352941176471,2,1.96862745098039,0.32156862745098,0,0,0,0,0,0,1.27058823529412,1.90588235294118,1.89019607843137,1.74117647058824,1.1843137254902,0.752941176470588,1.2156862745098,2,1.31764705882353,0,0,0,0,0,0,0,0,0.415686274509804,0.376470588235294,1.70196078431373,2,2,1.79607843137255,1.02745098039216,0.180392156862745,0,0,0,0,0,0,0,0,0,0,0.745098039215686,1.71764705882353,2,1.08235294117647,0,0,0,0,0,0,0,0,0,0,0,0,0,0.188235294117647,1.63921568627451,1.94509803921569,1.34901960784314,1.02745098039216,0.376470588235294,0,0,0,0,0,0,0,0,0,0,0,0.164705882352941,0.964705882352941,2,2,1.87450980392157,0.470588235294118,0,0,0,0,0,0,0,0,0,0,0,0.0235294117647059,0.415686274509804,1.78823529411765,2,1.08235294117647,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0784313725490196,0.886274509803922,0.141176470588235,"0"
0,0,0,0,0,0,0,0,0,0,0.211764705882353,1.02745098039216,0.956862745098039,0.0392156862745098,0,0,0,0,0,0,0,0,0,0,0,0.117647058823529,1.78823529411765,2,2,1.09019607843137,0,0,0,0,0,0,0,0,0,0,0,0.792156862745098,1.94509803921569,1.74117647058824,1.81176470588235,1.9843137254902,0.4,0,0,0,0,0,0,0,0,0,0,1.6,0.925490196078431,0,0.219607843137255,1.81176470588235,1.30980392156863,0,0,0,0,0,0,0,0,0,0.125490196078431,1.92941176470588,0.407843137254902,0,0,0.494117647058824,1.95294117647059,0.282352941176471,0,0,0,0,0,0,0,0,0.509803921568627,1.78039215686274,0.0156862745098039,0,0,0,1.5921568627451,0.949019607843137,0,0,0,0,0,0,0,0,0.643137254901961,1.66274509803922,0,0,0,0,0.972549019607843,1.39607843137255,0.172549019607843,0.258823529411765,0.0549019607843137,0,0,0,0,0,0.4,1.28627450980392,0,0,0,0,0.462745098039216,1.6156862745098,1.12941176470588,1.84313725490196,1.41176470588235,0.517647058823529,0,0,0,0,0.250980392156863,1.28627450980392,0,0,0,0,0.313725490196078,1.6156862745098,1.52156862745098,2,2,1.9843137254902,1.49803921568627,0.486274509803922,0.0549019607843137,0,0.250980392156863,1.66274509803922,0,0,0,0,0.313725490196078,1.6156862745098,0.792156862745098,1.87450980392157,2,2,2,2,1.22352941176471,0.0941176470588235,0.164705882352941,1.73333333333333,0.0156862745098039,0,0,0,0.43921568627451,1.6156862745098,0.0313725490196078,0.117647058823529,0.541176470588235,1.39607843137255,1.94509803921569,2,2,1.79607843137255,1.13725490196078,1.9921568627451,0.250980392156863,0,0,0,1.09803921568627,1.2156862745098,0,0,0,0,0.454901960784314,1.41960784313725,2,2,2,2,1.35686274509804,0.32156862745098,0,0.180392156862745,1.77254901960784,0.580392156862745,0,0,0,0,0,0,0.250980392156863,0.643137254901961,1.68627450980392,2,2,1.89019607843137,0.894117647058824,1.57647058823529,1.65490196078431,0.0862745098039216,0,0,0,0,0,0,0,0,0.227450980392157,1.31764705882353,1.9843137254902,2,2,1.85098039215686,0.384313725490196,0,0,0,0,0,0,0,0,0,0,0,0.666666666666667,0.815686274509804,0.666666666666667,0.243137254901961,0,0,"9"
0,0,0,0.627450980392157,0.894117647058824,0.164705882352941,0,0,0,0,0,0,0,0,0,0,0,0.0784313725490196,1.40392156862745,1.93725490196078,2,1.82745098039216,1.34117647058824,0.690196078431373,0,0,0,0,0,0,0,0,0.0235294117647059,1.17647058823529,2,2,2,2,2,2,1.01176470588235,0.196078431372549,0,0,0,0,0,0,0.76078431372549,2,2,1.80392156862745,0.87843137254902,1.52156862745098,1.83529411764706,2,2,1.63921568627451,0.619607843137255,0,0,0,0,0,1.05098039215686,2,1.9843137254902,0.572549019607843,0,0,0.337254901960784,1.34117647058824,1.96862745098039,2,1.85098039215686,0.376470588235294,0,0,0,0,1.05098039215686,2,1.65490196078431,0,0,0,0,0,0.541176470588235,1.6,2,1.75686274509804,0.227450980392157,0,0,0,0.172549019607843,2,1.97647058823529,0.556862745098039,0,0,0,0,0,0.211764705882353,1.37254901960784,2,0.831372549019608,0,0,0,0.109803921568627,2,2,0.854901960784314,0,0,0,0,0,0,0.0627450980392157,1.12156862745098,1.77254901960784,1.27058823529412,0.0627450980392157,0,0.0313725490196078,1.23137254901961,2,1.87450980392157,0.345098039215686,0,0,0,0,0,0,0,1.26274509803922,1.93725490196078,0.917647058823529,0,0,0.211764705882353,1.94509803921569,2,0.549019607843137,0,0,0,0,0,0,0,0,1.64705882352941,0.588235294117647,0,0,0,0.792156862745098,2,1.72549019607843,0.188235294117647,0,0,0,0,0,0,0,1.27843137254902,0.109803921568627,0,0,0,0.00784313725490196,1.02745098039216,2,1.56862745098039,0.494117647058824,0,0,0,0,0,0.243137254901961,1.25490196078431,1.48235294117647,0.43921568627451,0,0,0,0.0627450980392157,1.28627450980392,2,1.89019607843137,0.698039215686274,0.298039215686275,0,0,0.149019607843137,1.55294117647059,2,2,1.05882352941176,0,0,0,0,0.133333333333333,1.52156862745098,2,2,1.74901960784314,1.52941176470588,1.52941176470588,1.63921568627451,2,2,2,0.862745098039216,0,0,0,0,0,0.235294117647059,1.12941176470588,1.27058823529412,1.78039215686274,1.91372549019608,2,2,1.93725490196078,1.78039215686274,0.807843137254902,0.0392156862745098,0,0,0,0,0,0,0,0,0,0.517647058823529,0.886274509803922,0.886274509803922,0.627450980392157,0,0,0,"0"
